qid,docno,relevance,iteration
595,D51673,2,0
2926,D51679,2,0
5050,D51680,2,0
94,D51684,1,0
5791,D51688,2,0
3977,D51696,2,0
7599,D51706,2,0
519,D51711,1,0
6054,D51717,2,0
7277,D51718,2,0
2721,D51722,2,0
7715,D51728,2,0
9559,D51729,1,0
1205,D51739,2,0
6738,D51745,2,0
7689,D51752,2,0
728,D51753,1,0
270,D51755,1,0
6156,D51773,1,0
8447,D51776,2,0
4370,D51794,2,0
4545,D51796,1,0
4837,D51798,2,0
5964,D51805,1,0
1922,D51812,2,0
3532,D51864,1,0
8617,D51889,1,0
1852,D51894,2,0
1193,D51901,1,0
6475,D51902,1,0
5547,D51912,2,0
2057,D51916,1,0
7687,D51917,1,0
6673,D51948,1,0
121,D51955,1,0
8061,D51978,2,0
7927,D51981,2,0
4902,D51983,2,0
2051,D51996,2,0
3825,D51997,1,0
721,D52003,2,0
3970,D52016,2,0
4429,D52019,2,0
6418,D52021,2,0
3687,D52024,1,0
6980,D52026,2,0
1504,D52028,2,0
3806,D52040,2,0
408,D52048,1,0
2728,D52059,1,0
3360,D52068,2,0
5849,D52076,2,0
3236,D52080,2,0
849,D52084,1,0
2296,D52093,1,0
7506,D52105,2,0
6886,D52107,2,0
3938,D52111,1,0
7363,D52115,2,0
3209,D52121,2,0
4002,D52123,2,0
776,D52126,2,0
2473,D52129,2,0
555,D52131,2,0
3559,D52132,2,0
117,D52148,2,0
4246,D52160,1,0
1697,D52175,1,0
7894,D52185,2,0
3889,D52205,2,0
9541,D52207,2,0
9685,D52209,2,0
985,D52213,2,0
8948,D52224,1,0
7739,D52246,2,0
3243,D52262,2,0
7711,D52273,2,0
6515,D52274,1,0
9916,D52277,1,0
4922,D52295,2,0
1075,D52325,2,0
3904,D52330,1,0
862,D52349,1,0
9237,D52357,1,0
1419,D52360,2,0
5871,D52363,1,0
8550,D52369,2,0
3412,D52385,2,0
6966,D52389,1,0
1628,D52409,2,0
4680,D52411,2,0
4492,D52415,1,0
8912,D52419,1,0
7499,D52420,2,0
2967,D52430,2,0
7060,D52437,2,0
8350,D52443,1,0
1618,D52466,1,0
5433,D52470,1,0
6930,D52477,1,0
2279,D52485,2,0
8632,D52486,2,0
5105,D52502,1,0
515,D52509,1,0
2926,D52510,1,0
5273,D52512,2,0
8362,D52514,1,0
7817,D52520,2,0
7710,D52531,2,0
8667,D52560,2,0
2470,D52583,2,0
2678,D52584,1,0
6701,D52591,2,0
509,D52603,2,0
9514,D52622,1,0
4593,D52641,2,0
1763,D52645,1,0
4044,D52646,2,0
1268,D52670,2,0
6901,D52684,2,0
1689,D52686,2,0
3254,D52694,2,0
7440,D52698,1,0
7167,D52706,2,0
1209,D52707,2,0
4133,D52710,2,0
2036,D52714,2,0
5272,D52719,1,0
6486,D52723,2,0
1813,D52730,2,0
8559,D52734,2,0
6234,D52736,2,0
1446,D52737,2,0
248,D52746,1,0
8228,D52755,1,0
178,D52766,1,0
4466,D52775,2,0
1350,D52777,2,0
9087,D52793,2,0
3262,D52800,1,0
608,D52803,2,0
3657,D52805,1,0
8455,D52828,1,0
4165,D52835,2,0
9547,D52843,1,0
5699,D52847,2,0
9308,D52854,2,0
3554,D52857,1,0
5681,D52871,2,0
9926,D52902,1,0
9475,D52908,1,0
1846,D52911,2,0
3356,D52914,2,0
4914,D52952,1,0
4938,D52965,2,0
5910,D52968,1,0
3434,D52993,2,0
8352,D52998,2,0
2023,D53000,2,0
1384,D53006,1,0
1181,D53017,2,0
1633,D53018,1,0
2552,D53022,1,0
27,D53028,1,0
4793,D53046,1,0
2378,D53064,1,0
3242,D53067,1,0
5297,D53080,2,0
718,D53109,2,0
8910,D53130,1,0
8824,D53133,1,0
4431,D53136,2,0
3014,D53151,2,0
4128,D53181,1,0
7440,D53204,2,0
2278,D53211,1,0
4689,D53221,1,0
4768,D53225,2,0
4574,D53233,2,0
2062,D53236,1,0
525,D53239,2,0
7729,D53246,1,0
7472,D53252,2,0
1786,D53253,2,0
6962,D53254,2,0
5705,D53257,2,0
6817,D53269,2,0
6640,D53273,2,0
2664,D53279,1,0
7895,D53294,2,0
5838,D53300,2,0
7988,D53301,2,0
2688,D53304,2,0
257,D53317,2,0
3202,D53325,2,0
7911,D53339,2,0
5274,D53353,2,0
5009,D53355,1,0
1886,D53358,1,0
5021,D53364,2,0
4321,D53366,1,0
2539,D53378,2,0
3395,D53384,2,0
836,D53389,1,0
2351,D53393,2,0
1595,D53409,2,0
187,D53420,2,0
9228,D53462,2,0
8383,D53466,2,0
5763,D53467,1,0
4128,D53471,2,0
1579,D53476,2,0
523,D53493,1,0
8350,D53500,2,0
180,D53503,2,0
927,D53508,1,0
5812,D53509,2,0
5768,D53517,2,0
269,D53522,1,0
228,D53533,2,0
8320,D53535,2,0
3166,D53539,1,0
173,D53549,2,0
6216,D53557,2,0
3438,D53564,1,0
5762,D53578,2,0
4942,D53584,1,0
8909,D53592,2,0
5692,D53596,2,0
5481,D53599,2,0
3606,D53611,1,0
810,D53617,2,0
4734,D53628,1,0
2690,D53631,2,0
339,D53633,2,0
3628,D53636,2,0
1101,D53639,2,0
3422,D53642,2,0
8968,D53643,2,0
8353,D53652,2,0
6071,D53662,1,0
513,D53663,1,0
9788,D53665,1,0
1907,D53673,2,0
8515,D53674,2,0
134,D53697,2,0
4755,D53710,1,0
3436,D53711,1,0
5471,D53715,2,0
2035,D53716,2,0
82,D53721,1,0
9337,D53730,1,0
7881,D53739,1,0
9666,D53741,2,0
9437,D53754,1,0
6420,D53765,2,0
8759,D53769,2,0
2636,D53772,1,0
5561,D53782,2,0
2596,D53797,1,0
3173,D53799,2,0
8153,D53805,1,0
1536,D53814,1,0
6931,D53816,2,0
4845,D53817,2,0
6745,D53823,1,0
7141,D53855,2,0
9360,D53858,1,0
2973,D53860,2,0
7605,D53875,1,0
6010,D53891,1,0
4488,D53892,1,0
3899,D53897,1,0
5868,D53904,1,0
4008,D53910,1,0
8036,D53916,1,0
9386,D53949,1,0
1497,D53951,1,0
2630,D53958,1,0
9182,D53969,2,0
1853,D53984,1,0
5656,D53985,1,0
8850,D53986,1,0
1886,D53994,2,0
899,D53998,2,0
8992,D54002,2,0
6030,D54017,1,0
1876,D54022,2,0
2348,D54025,2,0
7842,D54034,2,0
5092,D54036,2,0
5939,D54044,2,0
1070,D54053,2,0
788,D54056,2,0
2793,D54066,1,0
7671,D54067,2,0
9803,D54068,1,0
7158,D54077,1,0
9051,D54081,1,0
6413,D54083,2,0
7878,D54092,1,0
145,D54098,1,0
8312,D54104,1,0
5415,D54106,1,0
7669,D54110,2,0
5573,D54121,1,0
8457,D54122,1,0
9962,D54135,2,0
9707,D54139,1,0
9679,D54141,1,0
1701,D54145,2,0
8534,D54146,2,0
4991,D54153,1,0
1005,D54154,2,0
9264,D54156,2,0
9654,D54160,2,0
8779,D54192,1,0
513,D54201,2,0
7726,D54205,2,0
4076,D54206,2,0
4106,D54215,2,0
2384,D54216,2,0
2027,D54217,1,0
4011,D54220,2,0
9523,D54225,1,0
1326,D54231,2,0
5298,D54240,2,0
3701,D54250,2,0
7349,D54255,2,0
4340,D54256,2,0
3383,D54261,2,0
5409,D54297,2,0
517,D54312,2,0
438,D54313,1,0
2379,D54314,2,0
3671,D54319,2,0
5186,D54323,1,0
7081,D54342,2,0
6632,D54359,2,0
5399,D54372,2,0
2913,D54382,2,0
1696,D54388,1,0
9357,D54399,1,0
150,D54402,1,0
6942,D54404,2,0
4271,D54417,2,0
3565,D54437,1,0
7979,D54454,2,0
7719,D54459,1,0
7453,D54468,1,0
2832,D54474,2,0
5350,D54482,1,0
5034,D54509,1,0
5816,D54513,1,0
2650,D54516,1,0
318,D54522,1,0
46,D54523,2,0
9757,D54541,2,0
6747,D54553,1,0
3164,D54562,2,0
3477,D54568,2,0
8265,D54570,2,0
1234,D54575,2,0
9227,D54577,2,0
41,D54585,1,0
4215,D54589,2,0
2768,D54593,2,0
1172,D54594,2,0
8531,D54611,2,0
6138,D54618,2,0
7825,D54624,1,0
2104,D54626,1,0
6015,D54627,2,0
9586,D54651,2,0
1617,D54665,2,0
5873,D54670,1,0
8328,D54681,2,0
7545,D54682,2,0
4742,D54700,1,0
1502,D54710,1,0
1715,D54713,2,0
6098,D54714,1,0
7220,D54723,2,0
4782,D54736,2,0
5401,D54745,2,0
3103,D54750,2,0
1986,D54751,1,0
9359,D54753,1,0
9099,D54767,2,0
1072,D54775,2,0
1371,D54779,1,0
5745,D54782,2,0
736,D54788,2,0
432,D54796,1,0
1598,D54800,2,0
2862,D54826,2,0
5494,D54831,2,0
9113,D54834,2,0
6959,D54840,2,0
370,D54854,2,0
623,D54869,2,0
1927,D54880,2,0
8635,D54891,2,0
9450,D54907,1,0
345,D54924,2,0
568,D54925,2,0
830,D54929,1,0
7892,D54934,2,0
4679,D54954,2,0
1507,D54965,1,0
4124,D54967,2,0
2962,D54978,1,0
86,D54984,1,0
5414,D54986,2,0
2553,D54988,1,0
1025,D54991,1,0
1946,D55003,2,0
1531,D55007,1,0
7197,D55008,2,0
4718,D55011,1,0
4730,D55017,1,0
7686,D55060,2,0
6132,D55062,2,0
3841,D55085,1,0
3899,D55099,2,0
4379,D55107,1,0
6330,D55127,2,0
6095,D55132,2,0
9465,D55133,2,0
3789,D55150,2,0
4319,D55155,1,0
2407,D55165,2,0
4956,D55168,2,0
6008,D55172,2,0
159,D55176,2,0
3787,D55184,1,0
6773,D55204,2,0
4018,D55214,2,0
8123,D55233,1,0
9186,D55236,1,0
1206,D55244,1,0
2834,D55245,2,0
9939,D55249,2,0
8599,D55259,2,0
2939,D55260,1,0
6322,D55275,2,0
4487,D55276,2,0
841,D55277,1,0
2241,D55287,2,0
5956,D55290,1,0
7803,D55300,2,0
5498,D55303,2,0
3986,D55308,1,0
3804,D55317,2,0
9762,D55327,2,0
6681,D55352,2,0
9786,D55356,2,0
6574,D55368,2,0
1481,D55379,2,0
5391,D55382,1,0
9969,D55391,1,0
1757,D55400,2,0
5641,D55412,2,0
3829,D55417,2,0
6471,D55423,2,0
4637,D55445,2,0
9814,D55450,2,0
9787,D55452,1,0
7642,D55455,1,0
6581,D55467,2,0
940,D55481,1,0
2389,D55486,2,0
5936,D55489,2,0
6834,D55499,2,0
4571,D55502,1,0
1270,D55528,1,0
3539,D55530,1,0
2840,D55531,2,0
5480,D55543,1,0
3125,D55546,2,0
6249,D55566,1,0
349,D55579,1,0
6796,D55580,1,0
7880,D55581,1,0
2587,D55583,2,0
3410,D55585,1,0
1156,D55589,1,0
4232,D55614,1,0
1113,D55635,2,0
6778,D55647,1,0
6443,D55661,1,0
987,D55697,2,0
4287,D55701,1,0
7574,D55711,2,0
3430,D55713,1,0
6711,D55715,2,0
542,D55718,2,0
8080,D55724,1,0
8817,D55729,1,0
5681,D55734,1,0
7220,D55735,1,0
8510,D55746,2,0
637,D55755,1,0
1543,D55787,1,0
3596,D55790,2,0
3876,D55800,2,0
7958,D55803,2,0
5569,D55806,2,0
3095,D55843,2,0
123,D55844,2,0
8694,D55853,1,0
9190,D55875,1,0
8763,D55879,1,0
5349,D55886,2,0
4026,D55891,2,0
4,D55933,2,0
8130,D55936,2,0
7248,D55943,1,0
353,D55946,2,0
5688,D55950,1,0
402,D55953,2,0
2422,D55983,1,0
5369,D55987,1,0
4506,D55991,1,0
9350,D56002,2,0
5097,D56009,2,0
8391,D56010,1,0
6348,D56011,1,0
8592,D56014,2,0
7286,D56044,1,0
6002,D56051,2,0
6781,D56072,1,0
3122,D56081,2,0
7952,D56084,2,0
1469,D56097,2,0
8918,D56117,2,0
8390,D56128,1,0
2249,D56146,2,0
2290,D56151,2,0
2208,D56177,2,0
4213,D56180,2,0
1033,D56181,1,0
7822,D56186,1,0
8188,D56191,2,0
1406,D56194,2,0
5618,D56195,1,0
3660,D56201,1,0
5850,D56205,2,0
5076,D56215,1,0
786,D56221,2,0
6760,D56232,2,0
9662,D56238,2,0
3708,D56248,1,0
5832,D56260,1,0
313,D56266,2,0
8842,D56279,1,0
1294,D56286,1,0
2917,D56310,2,0
3235,D56313,1,0
1512,D56333,2,0
551,D56346,2,0
7373,D56355,2,0
5080,D56368,1,0
2478,D56375,2,0
6779,D56381,2,0
8070,D56383,2,0
6927,D56393,1,0
1789,D56395,1,0
1328,D56399,1,0
8705,D56404,2,0
3810,D56408,1,0
5240,D56414,2,0
9649,D56415,1,0
7749,D56426,1,0
570,D56431,2,0
9092,D56439,2,0
7467,D56441,1,0
4278,D56442,2,0
2637,D56448,2,0
8483,D56469,2,0
9743,D56470,2,0
4977,D56472,2,0
132,D56481,1,0
2794,D56493,1,0
2838,D56495,2,0
2007,D56499,2,0
1444,D56503,2,0
4752,D56504,1,0
291,D56510,1,0
7481,D56514,2,0
7795,D56521,1,0
3590,D56522,1,0
2602,D56530,1,0
6834,D56534,1,0
4897,D56537,1,0
4856,D56540,2,0
8462,D56544,2,0
9682,D56553,1,0
4917,D56555,1,0
8754,D56558,1,0
3165,D56561,1,0
4298,D56567,2,0
9301,D56587,2,0
8414,D56595,1,0
710,D56612,2,0
2299,D56639,1,0
6042,D56647,1,0
8005,D56648,2,0
7738,D56654,1,0
3461,D56656,2,0
954,D56657,2,0
5330,D56663,1,0
5247,D56664,2,0
9883,D56672,2,0
43,D56683,1,0
6656,D56697,1,0
381,D56716,1,0
267,D56721,2,0
6724,D56731,1,0
3239,D56733,2,0
5294,D56762,2,0
9011,D56770,2,0
5693,D56783,1,0
8897,D56795,2,0
283,D56797,2,0
9064,D56801,1,0
1445,D56806,2,0
5671,D56811,2,0
7713,D56828,1,0
146,D56831,2,0
202,D56839,2,0
1037,D56840,2,0
724,D56848,2,0
5792,D56876,2,0
6341,D56896,2,0
9322,D56897,2,0
3987,D56898,2,0
5441,D56900,2,0
5629,D56916,2,0
729,D56931,2,0
3065,D56936,1,0
7375,D56938,2,0
8002,D56943,2,0
3180,D56946,2,0
3592,D56949,1,0
5210,D56956,2,0
2751,D56963,1,0
9415,D56977,2,0
463,D56978,1,0
677,D56983,1,0
3233,D57006,1,0
3955,D57008,2,0
9972,D57013,1,0
5904,D57022,2,0
2422,D57023,2,0
8842,D57025,2,0
9534,D57029,2,0
5295,D57039,1,0
3803,D57042,2,0
9824,D57048,2,0
4447,D57055,2,0
522,D57057,1,0
3376,D57063,2,0
9612,D57076,2,0
2485,D57079,2,0
1552,D57102,2,0
4505,D57108,2,0
5144,D57113,1,0
6728,D57115,1,0
8301,D57119,2,0
8207,D57127,2,0
288,D57139,1,0
2996,D57140,1,0
7536,D57160,2,0
3431,D57185,2,0
1974,D57186,2,0
1327,D57194,2,0
6437,D57196,1,0
8725,D57208,1,0
8299,D57216,2,0
6892,D57219,1,0
828,D57225,2,0
9974,D57229,2,0
4365,D57236,2,0
1238,D57245,2,0
2914,D57257,2,0
1530,D57263,2,0
1337,D57271,1,0
2948,D57282,1,0
7109,D57298,2,0
8636,D57308,2,0
4233,D57321,2,0
8122,D57337,1,0
812,D57342,2,0
358,D57356,2,0
2475,D57368,1,0
5013,D57380,1,0
1671,D57388,1,0
8794,D57399,2,0
8133,D57400,1,0
5041,D57412,2,0
8186,D57414,1,0
8327,D57423,1,0
9199,D57429,1,0
6503,D57434,1,0
4533,D57440,2,0
5,D57451,2,0
7211,D57454,1,0
9639,D57458,2,0
5237,D57463,2,0
1329,D57472,2,0
7561,D57476,2,0
2909,D57511,2,0
7321,D57512,2,0
7534,D57514,1,0
845,D57516,1,0
8804,D57520,2,0
470,D57537,1,0
5834,D57546,2,0
3388,D57550,1,0
7772,D57553,2,0
6305,D57554,2,0
4050,D57557,2,0
7951,D57558,2,0
3365,D57562,2,0
1954,D57564,2,0
6561,D57590,2,0
301,D57598,1,0
8690,D57623,2,0
9639,D57627,1,0
5983,D57632,1,0
3588,D57640,1,0
6462,D57644,2,0
5363,D57659,1,0
4291,D57664,2,0
9884,D57666,1,0
8978,D57672,2,0
5171,D57687,1,0
4346,D57691,1,0
5213,D57697,2,0
3295,D57707,2,0
4170,D57708,1,0
7662,D57716,2,0
4591,D57717,2,0
618,D57731,2,0
4227,D57738,2,0
6418,D57739,1,0
1972,D57756,1,0
4384,D57759,1,0
3971,D57760,2,0
785,D57763,2,0
7368,D57764,2,0
4532,D57769,1,0
3040,D57772,1,0
7485,D57774,1,0
6490,D57777,1,0
868,D57780,1,0
6422,D57787,2,0
3486,D57803,2,0
4103,D57814,1,0
368,D57823,2,0
9869,D57835,1,0
7749,D57842,2,0
3842,D57844,1,0
4795,D57847,1,0
8305,D57850,1,0
6821,D57858,2,0
5778,D57865,2,0
8358,D57870,2,0
1535,D57900,2,0
8220,D57946,2,0
9960,D57964,2,0
7809,D57966,1,0
3892,D57981,2,0
8957,D57989,1,0
9979,D57993,1,0
4578,D58000,1,0
8146,D58014,2,0
8783,D58024,1,0
8095,D58058,2,0
5100,D58074,1,0
2950,D58075,2,0
1115,D58079,1,0
4651,D58084,1,0
33,D58095,1,0
7372,D58099,2,0
8756,D58105,2,0
2452,D58112,1,0
3302,D58119,2,0
7266,D58122,2,0
7497,D58130,2,0
9755,D58135,2,0
7203,D58142,2,0
3088,D58144,1,0
3443,D58151,2,0
28,D58159,2,0
1591,D58168,2,0
1325,D58180,1,0
1440,D58182,2,0
8985,D58215,2,0
8323,D58216,1,0
8119,D58243,2,0
2675,D58272,1,0
6501,D58283,1,0
8556,D58298,1,0
8226,D58317,2,0
7654,D58324,2,0
8894,D58361,2,0
4153,D58393,2,0
7552,D58408,1,0
7160,D58413,2,0
9916,D58416,2,0
117,D58425,1,0
7116,D58432,2,0
3566,D58461,1,0
4176,D58463,1,0
8924,D58464,2,0
3394,D58504,2,0
2026,D58507,1,0
8499,D58509,2,0
5234,D58515,2,0
245,D58526,2,0
7734,D58531,2,0
2497,D58548,1,0
2199,D58549,2,0
2271,D58550,1,0
9042,D58556,2,0
3276,D58567,2,0
5521,D58570,1,0
9742,D58575,2,0
3192,D58577,1,0
4310,D58588,2,0
8143,D58592,2,0
6486,D58607,1,0
9513,D58627,2,0
5264,D58634,1,0
7685,D58639,2,0
1411,D58647,1,0
5736,D58656,2,0
7871,D58661,2,0
5530,D58672,2,0
9913,D58675,2,0
6477,D58680,2,0
8405,D58681,1,0
9538,D58685,2,0
4551,D58698,2,0
2195,D58702,2,0
8610,D58710,2,0
4303,D58711,1,0
2720,D58748,2,0
7084,D58758,2,0
6155,D58774,1,0
5914,D58777,1,0
6214,D58778,2,0
7631,D58782,2,0
3213,D58788,1,0
2631,D58799,1,0
1718,D58804,1,0
9001,D58833,1,0
6806,D58834,1,0
3102,D58848,1,0
1800,D58854,1,0
1358,D58856,1,0
448,D58857,2,0
3744,D58862,1,0
2923,D58864,1,0
9122,D58869,1,0
5976,D58876,1,0
11,D58886,1,0
2144,D58890,1,0
2165,D58907,1,0
5086,D58909,2,0
4013,D58916,1,0
1553,D58919,1,0
5815,D58937,2,0
245,D58938,1,0
3455,D58941,2,0
9716,D58944,2,0
6367,D58956,2,0
7214,D58965,2,0
2058,D58971,1,0
4638,D58977,2,0
4891,D58990,1,0
6591,D58991,2,0
8764,D58996,2,0
8588,D59002,2,0
725,D59010,2,0
82,D59020,2,0
7482,D59022,2,0
9505,D59024,2,0
7702,D59035,2,0
1888,D59061,2,0
7548,D59076,2,0
6185,D59077,1,0
7528,D59087,2,0
5988,D59094,2,0
1347,D59103,1,0
3465,D59113,1,0
7078,D59115,2,0
9534,D59116,1,0
4836,D59118,2,0
972,D59122,1,0
9600,D59131,2,0
698,D59135,1,0
8599,D59141,1,0
7513,D59151,2,0
5127,D59153,1,0
3297,D59160,1,0
6751,D59163,2,0
6203,D59169,1,0
8957,D59172,2,0
1337,D59182,2,0
1084,D59184,2,0
490,D59186,1,0
8401,D59214,2,0
2821,D59216,2,0
7792,D59225,2,0
2120,D59230,2,0
9815,D59238,2,0
806,D59247,1,0
570,D59261,1,0
2174,D59263,1,0
9727,D59270,2,0
5341,D59284,1,0
3896,D59287,2,0
4993,D59301,1,0
3590,D59302,2,0
8820,D59303,2,0
1559,D59305,2,0
6633,D59315,2,0
7591,D59318,2,0
2908,D59332,2,0
8286,D59339,1,0
6744,D59367,1,0
9960,D59368,1,0
852,D59369,1,0
9124,D59374,2,0
3353,D59404,2,0
1247,D59407,2,0
1174,D59412,2,0
4979,D59443,2,0
2078,D59453,2,0
1368,D59459,2,0
3299,D59469,1,0
5216,D59471,2,0
4395,D59478,2,0
947,D59482,1,0
8003,D59502,1,0
4649,D59508,2,0
2053,D59522,2,0
2020,D59540,1,0
3557,D59543,1,0
2762,D59551,2,0
2043,D59560,2,0
2311,D59586,1,0
3323,D59590,1,0
8055,D59602,2,0
3736,D59616,1,0
3146,D59618,2,0
5183,D59620,1,0
3058,D59627,1,0
8612,D59632,1,0
4034,D59637,2,0
8156,D59645,1,0
173,D59648,1,0
8880,D59674,2,0
233,D59697,1,0
5542,D59714,2,0
4365,D59721,1,0
2429,D59731,1,0
3086,D59732,1,0
6019,D59733,1,0
2599,D59738,2,0
8887,D59742,2,0
6307,D59745,1,0
3225,D59750,2,0
1191,D59760,1,0
7887,D59792,1,0
581,D59802,1,0
3074,D59807,1,0
3775,D59827,1,0
681,D59899,2,0
2368,D59905,1,0
4779,D59919,1,0
1057,D59920,1,0
157,D59922,2,0
538,D59923,2,0
4300,D59930,2,0
1197,D59933,2,0
7945,D59938,1,0
130,D59940,1,0
8301,D59945,1,0
2582,D59960,2,0
99,D59961,2,0
8589,D59962,2,0
651,D59971,2,0
8056,D59976,1,0
3710,D59978,1,0
3034,D59996,2,0
1643,D60001,1,0
6154,D60004,1,0
1843,D60007,2,0
8906,D60017,2,0
915,D60046,2,0
3791,D60069,1,0
7668,D60078,2,0
3495,D60089,2,0
3968,D60091,1,0
6468,D60114,1,0
8154,D60116,2,0
1831,D60120,2,0
174,D60128,2,0
675,D60132,2,0
3469,D60133,2,0
2936,D60142,2,0
3870,D60153,2,0
4045,D60161,1,0
7971,D60177,1,0
2509,D60191,2,0
4185,D60202,1,0
807,D60208,2,0
7796,D60209,1,0
5774,D60216,1,0
8434,D60219,1,0
5995,D60220,1,0
398,D60224,2,0
3749,D60235,1,0
4651,D60240,2,0
2618,D60250,2,0
1609,D60253,1,0
1428,D60268,1,0
6040,D60286,2,0
7683,D60290,2,0
4829,D60302,2,0
1271,D60303,1,0
4400,D60308,2,0
4881,D60312,1,0
1627,D60323,1,0
8718,D60329,1,0
481,D60346,1,0
5929,D60352,2,0
8040,D60365,2,0
6062,D60374,2,0
7676,D60375,2,0
5957,D60378,2,0
1080,D60381,1,0
2266,D60384,2,0
4439,D60388,1,0
7583,D60391,1,0
7923,D60398,2,0
6198,D60403,2,0
8352,D60404,1,0
873,D60406,2,0
3186,D60410,1,0
5228,D60419,2,0
9957,D60423,2,0
4556,D60430,2,0
8630,D60436,2,0
8052,D60444,1,0
4870,D60456,2,0
708,D60462,2,0
9983,D60473,2,0
5045,D60479,1,0
5742,D60490,1,0
8764,D60491,1,0
3883,D60493,1,0
3929,D60495,2,0
3313,D60498,1,0
3709,D60508,2,0
3992,D60509,2,0
9714,D60511,2,0
9711,D60528,2,0
4777,D60539,2,0
7115,D60545,2,0
2530,D60556,1,0
8742,D60581,2,0
7173,D60596,2,0
7984,D60613,1,0
1185,D60620,2,0
8581,D60629,2,0
652,D60632,1,0
7200,D60640,2,0
582,D60646,1,0
6761,D60665,1,0
9406,D60674,2,0
5075,D60681,2,0
5396,D60699,2,0
9505,D60702,1,0
5203,D60703,1,0
2324,D60706,1,0
4463,D60711,2,0
2690,D60712,1,0
4830,D60713,2,0
7209,D60719,1,0
3114,D60721,1,0
9498,D60744,2,0
4256,D60756,2,0
9047,D60762,1,0
4156,D60773,2,0
310,D60776,2,0
6808,D60787,1,0
3254,D60791,1,0
5505,D60821,2,0
8408,D60830,2,0
9360,D60847,2,0
9589,D60848,2,0
4550,D60858,2,0
6517,D60859,1,0
2962,D60862,2,0
978,D60894,2,0
2068,D60902,2,0
6091,D60915,2,0
5940,D60924,2,0
3201,D60928,2,0
4522,D60932,2,0
9736,D60933,2,0
530,D60939,2,0
2881,D60944,1,0
779,D60955,2,0
9314,D60962,1,0
8230,D60978,1,0
6661,D60985,2,0
1901,D60986,2,0
4103,D60993,2,0
8622,D60994,1,0
2542,D61001,1,0
9585,D61003,2,0
7922,D61007,1,0
5811,D61008,2,0
6569,D61020,1,0
938,D61034,2,0
8656,D61038,2,0
1923,D61040,1,0
1300,D61075,2,0
9244,D61081,1,0
3878,D61082,1,0
95,D61099,2,0
3949,D61104,1,0
5038,D61107,1,0
6327,D61118,1,0
1095,D61123,1,0
7033,D61126,2,0
9507,D61134,2,0
2471,D61139,2,0
4435,D61141,1,0
7776,D61142,1,0
5992,D61147,2,0
6788,D61153,1,0
876,D61170,1,0
740,D61172,2,0
7233,D61181,1,0
4570,D61183,2,0
1065,D61191,2,0
7684,D61197,1,0
5055,D61200,1,0
8844,D61202,2,0
8558,D61205,2,0
5607,D61206,1,0
6865,D61219,1,0
8235,D61222,2,0
840,D61227,2,0
4775,D61241,1,0
5362,D61249,1,0
3232,D61255,1,0
1439,D61267,2,0
4573,D61288,2,0
2988,D61300,1,0
1205,D61305,1,0
2009,D61328,2,0
7930,D61330,2,0
4857,D61338,1,0
961,D61352,2,0
9152,D61358,2,0
8852,D61359,2,0
4701,D61361,1,0
8299,D61362,1,0
1087,D61365,2,0
476,D61375,2,0
902,D61379,1,0
8590,D61401,2,0
4692,D61404,1,0
774,D61414,2,0
7697,D61421,1,0
930,D61423,2,0
5270,D61437,2,0
4019,D61438,1,0
1336,D61444,2,0
1752,D61445,1,0
6668,D61452,2,0
6523,D61475,2,0
7307,D61476,1,0
3760,D61498,1,0
7611,D61509,1,0
1596,D61510,2,0
2254,D61512,2,0
2631,D61521,2,0
1160,D61522,2,0
1077,D61559,1,0
1674,D61573,2,0
545,D61576,2,0
9709,D61598,2,0
5886,D61602,2,0
949,D61641,1,0
287,D61643,1,0
6639,D61649,1,0
4475,D61653,2,0
9302,D61656,1,0
3244,D61659,2,0
7196,D61661,2,0
3464,D61664,2,0
7263,D61667,2,0
2011,D61671,2,0
7751,D61674,2,0
4677,D61678,2,0
7857,D61681,2,0
1870,D61685,1,0
6049,D61694,1,0
9885,D61697,2,0
8537,D61727,2,0
1167,D61731,2,0
1472,D61749,1,0
4218,D61753,2,0
7886,D61755,1,0
3436,D61763,2,0
5205,D61772,1,0
4963,D61776,2,0
911,D61797,2,0
56,D61801,2,0
1858,D61802,1,0
6573,D61807,1,0
2899,D61824,1,0
9583,D61833,1,0
6039,D61839,1,0
2774,D61847,2,0
9888,D61850,2,0
4454,D61857,1,0
2767,D61864,1,0
9512,D61872,2,0
3718,D61875,1,0
8750,D61878,1,0
4284,D61879,1,0
2520,D61883,1,0
3404,D61889,2,0
2414,D61920,2,0
9528,D61929,1,0
9571,D61932,1,0
7366,D61940,2,0
3677,D61948,1,0
7338,D61960,1,0
8218,D61974,2,0
4588,D61975,1,0
7435,D61987,1,0
741,D61988,2,0
3618,D61989,1,0
4604,D61992,2,0
4852,D62004,2,0
5559,D62006,1,0
1158,D62008,1,0
9209,D62026,1,0
4609,D62047,2,0
3724,D62053,1,0
8191,D62056,2,0
9552,D62083,2,0
5732,D62084,2,0
1538,D62086,2,0
1470,D62097,1,0
6522,D62110,2,0
844,D62111,2,0
347,D62113,2,0
1660,D62128,2,0
4745,D62134,1,0
4865,D62136,2,0
7149,D62158,1,0
6321,D62163,2,0
7867,D62171,1,0
6569,D62176,2,0
49,D62181,2,0
5312,D62194,1,0
6776,D62203,2,0
3129,D62204,2,0
3536,D62213,2,0
857,D62243,2,0
6652,D62249,2,0
7916,D62252,1,0
3640,D62262,2,0
